make,model,variant,year,transmission,bodyType,fuelType,ownerNumber,odometerReading,cityRto,listingPrice,fitnessUpto,insuranceType,duplicateKey,city,registrationYear,registrationMonth,websiteUrl
Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2017,Manual - 5 Gears,Hatchback,Petrol,Second,"33,680",KA05MW5561,546000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-grand-i10-cars-in-bangalore/uyaioela/
Hyundai,Santro Xing [2008-2015],GL Plus,2011,Manual - 5 Gears,Hatchback,Petrol,First,"49,805",KA19MB9450,286000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-santro-cars-in-bangalore/k5wv9lve/
Honda,City [2014-2017],V,2015,Manual - 5 Gears,Sedan,Petrol,First,"49,932",KA03MX0255,603000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-bangalore/8xxud8yn/
Hyundai,Elite i20 [2016-2017],Sportz 1.2 [2016-2017],2016,Manual - 5 Gears,Hatchback,Petrol,First,"36,748",KA51MK3822,651000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-elite-i20-cars-in-bangalore/uxfgtzr6/
Maruti Suzuki,Swift [2011-2014],ZXi,2014,Manual - 5 Gears,Hatchback,Petrol,First,"56,168",KA51MG3232,578000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-cars-in-bangalore/yg5ohkxp/
Volkswagen,Ameo,Highline Plus 1.5L AT (D)16 Alloy,2016,Automatic - 7 Gears,Compact Sedan,Diesel,Second,"61,334",KA04MS4644,544000,MISSING,,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/volkswagen-ameo-cars-in-bangalore/ih3b16zx/
Maruti Suzuki,Baleno [2015-2019],Delta 1.2,2020,Manual - 5 Gears,Hatchback,Petrol,First,"24,926",KA04MY4157,721000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-baleno-cars-in-bangalore/cahtagiq/
Honda,City [2014-2017],VX CVT,2020,"Automatic - CVT Gears, Sport Mode",Sedan,Petrol,Second,"36,093",KA01MV2107,1224000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/honda-city-cars-in-bangalore/aykjny38/
Maruti Suzuki,Swift DZire [2011-2015],VXI,2013,Manual - 5 Gears,Sedan,Petrol,First,"70,963",KA05MM6002,451000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-dzire-cars-in-bangalore/fz8nvccc/
Nissan,Micra [2013-2018],XV CVT [2016-2017],2014,Automatic - CVT Gears,Hatchback,Petrol,First,"69,585",KA51MF1904,402000,MISSING,,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/nissan-micra-cars-in-bangalore/b4dq12tz/
Maruti Suzuki,Swift DZire [2011-2015],ZDI,2014,Manual - 5 Gears,Sedan,Diesel,First,"56,937",KA53MB5573,553000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-dzire-cars-in-bangalore/vg2wlh0t/
Maruti Suzuki,Baleno [2015-2019],Zeta 1.2,2017,Manual - 5 Gears,Hatchback,Petrol,First,"38,255",KA05MU9138,714000,MISSING,,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-baleno-cars-in-bangalore/kxqwqejy/
Kia,Carens [2022-2023],Luxury Plus 1.4 Petrol 7 STR,2022,Manual - 6 Gears,SUV,Petrol,First,"15,145",KA05ND8978,1747000,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/kia-carens-cars-in-bangalore/l7y0tqqd/
Maruti Suzuki,Swift DZire [2011-2015],VDI,2011,Manual - 5 Gears,Sedan,Diesel,Second,"79,474",KA02MF7247,370200,MISSING,,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-dzire-cars-in-bangalore/6sm5ko8j/
Renault,Duster [2016-2019],110 PS RXL 4X2 AMT [2016-2017],2016,Automatic - 6 Gears,SUV,Diesel,First,"41,170",KA50P8036,815000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/renault-duster-cars-in-bangalore/6c60ywey/
Hyundai,Santro,Sportz,2021,Manual - 5 Gears,Hatchback,Petrol,First,"23,972",KA41MD1875,546202,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-santro-cars-in-bangalore/b839lpnm/
Maruti Suzuki,Swift [2011-2014],VXi,2015,Manual - 5 Gears,Hatchback,Petrol,Second,"40,348",KA01MM2847,492233,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-swift-cars-in-bangalore/24a78fhm/
Volkswagen,Vento,Highline 1.2 (P) AT,2016,"Automatic - 7 Gears, Manual Override, Sport Mode",Sedan,Petrol,Second,"72,451",KA03NA4383,679700,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/volkswagen-vento-cars-in-bangalore/1jtdz5s2/
Hyundai,Verna [2015-2017],1.6 VTVT SX AT,2017,Automatic - 4 Gears,Sedan,Petrol,Second,"58,359",KA03MZ9857,780610,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-verna-cars-in-bangalore/57fxla1u/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2017,Manual - 6 Gears,SUV,Petrol,Second,"68,811",KA04MU1024,905000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-creta-cars-in-bangalore/xsozva4n/
Datsun,redi-GO [2016-2020],S 1.0,2018,Manual - 5 Gears,Hatchback,Petrol,First,"42,955",KA14Z5109,315000,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/datsun-redigo-cars-in-bangalore/keeq1vvk/
Maruti Suzuki,Ciaz [2014-2017],ZXi  AT,2016,Automatic - 4 Gears,Sedan,Petrol,Second,"96,520",KA01MM9524,544995,MISSING,Comprehensive,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-ciaz-cars-in-bangalore/mrdk4jce/
Maruti Suzuki,Celerio [2017-2021],ZXi AMT [2017-2019],2017,"AMT - 5 Gears, Manual Override",Hatchback,Petrol,First,"1,13,666",KA03NB9439,420000,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/maruti-suzuki-celerio-cars-in-bangalore/q17adqpw/
Hyundai,Venue [2019-2022],SX (O) 1.0 Turbo iMT,2021,Clutchless Manual - 6 Gears,Compact SUV,Petrol,First,"17,981",KA53MH3376,1094000,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/hyundai-venue-cars-in-bangalore/resw0cx1/
Tata,Nexon [2020-2023],XZ Plus (O),2021,"Manual - 6 Gears, Sport Mode",Compact SUV,Petrol,Second,"19,430",KA04MZ4542,1000727,MISSING,Expired,MISSING,Bangalore,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used/tata-nexon-cars-in-bangalore/iex1nib8/
Maruti Suzuki,Baleno [2019-2022],Alpha Automatic,2020,Automatic (CVT) - CVT Gears,Hatchback,Petrol,First,"72,538",TN01BK9754,744000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/maruti-suzuki-baleno/re4r13nl/
Honda,City 4th Generation,V Petrol [2017-2019],2017,Manual - 5 Gears,Sedan,Petrol,First,"61,870",TN11V7027,738599,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-city/gz9cconj/
Volkswagen,Taigun [2021-2023],Topline 1.0 TSI MT,2022,Manual - 6 Gears,SUV,Petrol,First,"20,959",TN07DB0274,1352000,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/volkswagen-taigun/fm8becjb/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2016,Manual - 6 Gears,SUV,Petrol,First,"88,568",TN09CF7978,815000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/460eezf5/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2018,Manual - 6 Gears,SUV,Petrol,Second,"79,499",TN09CM3510,815000,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/fwna8lni/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2016,Manual - 6 Gears,SUV,Petrol,First,"56,168",TN01BA6482,915300,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/0pifj1ot/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2018,Manual - 6 Gears,SUV,Petrol,First,"58,082",TN18AP7609,919000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/fitcp5h7/
Hyundai,Creta [2015-2017],1.6 SX Plus Petrol,2017,Manual - 6 Gears,SUV,Petrol,First,"86,428",TN09CK7789,832000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/tyv4mzm5/
Maruti Suzuki,Baleno [2015-2019],Zeta 1.2 AT,2020,Automatic (CVT) - CVT Gears,Hatchback,Petrol,Second,"70,579",TN11AR5864,693807,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/maruti-suzuki-baleno/or35x6p7/
Hyundai,Venue [2019-2022],SX Plus 1.0 Turbo DCT,2019,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift",Compact SUV,Petrol,First,"37,557",TN14U0680,965000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-venue/nn8fms59/
Mahindra,XUV300 [2019-2024],W6 1.2 Petrol,2019,Manual - 6 Gears,Compact SUV,Petrol,First,"26,764",TN02BQ4731,809000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mahindra-xuv300/a0b4glx5/
Hyundai,Elite i20 [2019-2020],Asta 1.2 (O) [2019-2020],2019,Manual - 5 Gears,Hatchback,Petrol,First,"27,055",TN12AE1757,740000,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-elite-i20/eetbxxpz/
Hyundai,Elite i20 [2019-2020],Asta 1.2 (O) [2019-2020],2018,Manual - 5 Gears,Hatchback,Petrol,Second,"83,132",TN14Q2175,573103,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-elite-i20/otf12m82/
Ford,EcoSport,Titanium + 1.5L Ti-VCT AT [2019-2020],2018,"Automatic - 6 Gears, Paddle Shift, Sport Mode",SUV,Petrol,Second,"60,359",TN09CM0459,761000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/ford-ecosport/2az3thso/
Hyundai,Elite i20 [2019-2020],Asta 1.2 (O) [2019-2020],2019,Manual - 5 Gears,Hatchback,Petrol,Second,"22,936",TN14S9285,688000,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-elite-i20/xqddv4kw/
Hyundai,Grand i10 [2013-2017],Sportz 1.2 Kappa VTVT [2016-2017],2017,Manual - 5 Gears,Hatchback,Petrol,First,"62,753",TN11AA9823,474788,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-grand-i10/e5ii0fgh/
Honda,City 4th Generation,V Petrol [2017-2019],2017,Manual - 5 Gears,Sedan,Petrol,First,"1,15,587",TN09CH9039,660000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-city/p7srwmlh/
Honda,Amaze [2016-2018],1.2 S i-VTEC,2018,Manual - 5 Gears,Compact Sedan,Petrol,First,"72,135",TN14Q9519,535000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-amaze/kq0fz3gt/
Hyundai,Venue [2019-2022],SX (O) 1.0 Turbo,2019,Manual - 6 Gears,SUV,Petrol,First,"26,422",TN13R8231,942000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-venue/r586dqjv/
Toyota,Etios Liva,VX,2017,Manual - 5 Gears,Hatchback,Petrol,Second,"46,816",TN09CJ2596,518000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/toyota-etios-liva/bbxkpam8/
Hyundai,Santro,Sportz AMT [2018-2020],2018,AMT - 5 Gears,Hatchback,Petrol,First,"36,971",TN02BP8526,509000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-santro/pu8o4mj8/
Tata,Altroz,XZA Plus Petrol [2022-2023],2022,Automatic (DCT) - 6 Gears,Hatchback,Petrol,First,"16,002",TN12AW4755,861000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/tata-altroz/b0dklalx/
Nissan,Micra Active,XL,2015,Manual - 5 Gears,Hatchback,Petrol,Second,"1,02,040",TN05BB8919,287500,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/nissan-micra/rkss76a2/
Volkswagen,Polo [2016-2019],Highline1.2L (P),2016,Manual - 5 Gears,Hatchback,Petrol,Third,"92,250",TN07CE1366,566000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/volkswagen-polo/d79lifq4/
Toyota,Innova [2012-2013],2.5 VX 8 STR BS-IV,2012,Manual - 5 Gears,SUV,Diesel,Second,"1,87,000",TN18x9416,1200000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/toyota-innova/xvgu9vd3/
BMW,3 Series Gran Limousine [2021-2023],330Li M Sport First Edition,2021,"Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",Sedan,Petrol,First,"18,000",,4350000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/bmw-3-series-gran-limousine/xgbx8zbq/
Tata,Nexon [2020-2023],XZA Plus (O),2021,"AMT - 6 Gears, Manual Override, Sport Mode",Compact SUV,Petrol,Second,"48,000",TN13Ab0169,1000000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/tata-nexon/z5s65sk9/
Tata,Altroz,XZA Plus Petrol Dark Edtion [2022-2023],2022,Automatic (DCT) - 6 Gears,Hatchback,Petrol,First,"29,915",TN07DA1314,839000,MISSING,Expired,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/tata-altroz/mn0qz1di/
Honda,City [2014-2017],VX CVT,2017,"Automatic - CVT Gears, Sport Mode",Sedan,Petrol,First,"66,800",TN01bC6900,690000,MISSING,Third Party,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-city/yx866uty/
Mercedes-Benz,C-Class [2014-2018],C 250 d,2016,"Automatic - 9 Gears, Paddle Shift, Sport Mode",Sedan,Diesel,Third,"42,000",Tn14F6986,2380000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mercedes-benz-c-class/grhv2wx5/
Nissan,Terrano [2013-2017],XL (P),2016,Manual - 5 Gears,SUV,Petrol,First,"35,200",MH07CH6742,600000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/nissan-terrano/aj8cr54s/
Nissan,Kicks,XV Pre (O) 1.5 D [2019],2019,Manual - 6 Gears,SUV,Diesel,First,"88,800",TN11Aq2500,890000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/nissan-kicks/gnc13t8i/
Kia,Carens [2022-2023],Luxury Plus 1.5 Diesel AT 6 STR,2023,"Automatic (TC) - 6 Gears, Paddle Shift, Sport Mode",SUV,Diesel,Second,"34,500",TN87D6674,1749000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/kia-carens/hztueebd/
Volkswagen,Polo [2016-2019],Highline1.2L (P),2016,Manual - 5 Gears,Hatchback,Petrol,Second,"52,500",,485000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/volkswagen-polo/sdf5kz13/
Hyundai,Creta [2020-2023],SX (O) 1.5 Petrol CVT [2020-2022],2021,"Automatic (CVT) - CVT Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Petrol,First,"44,000",Tn108597,1650000,MISSING,Third Party,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-creta/cy0u1dwq/
Audi,Q7 [2006-2010],3.6 FSI quattro,2009,Automatic - 6 Gears,SUV,Petrol,Second,"55,500",Tn07Br0001,1700000,MISSING,Third Party,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/audi-q7/kku2nqw3/
Hyundai,Eon,Era + AirBag,2016,Manual - 5 Gears,Hatchback,Petrol,Second,"57,800",,296627,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-eon/d4bu3xhy/
Hyundai,Eon,Era +,2016,Manual - 5 Gears,Hatchback,Petrol,Second,"57,800",,260000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-eon/pt18acas/
Mercedes-Benz,GLC [2016-2019],220 d Progressive,2017,Automatic - 9 Gears,SUV,Diesel,First,"55,000",,3700000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mercedes-benz-glc/qb1lhya0/
Mercedes-Benz,GL,350 CDI,2014,"Automatic - 7 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"1,60,000",TN11Q0005,2900000,MISSING,No Insurance,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mercedes-benz-gl-class/0fdkul4w/
Hyundai,Elite i20 [2018-2019],Asta 1.2 (O),2018,Manual - 5 Gears,Hatchback,Petrol,Second,"66,200",,595000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/hyundai-elite-i20/k4ymd48u/
Maruti Suzuki,S-Cross 2020,Alpha AT,2020,"Automatic (TC) - 4 Gears, Manual Override",SUV,Petrol,First,"33,000",,962858,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/maruti-suzuki-s-cross/n9tsa0o4/
Mercedes-Benz,C-Class [2014-2018],C 250 d,2017,"Automatic - 9 Gears, Paddle Shift, Sport Mode",Sedan,Diesel,First,"62,000",,2500000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mercedes-benz-c-class/97vwb8kk/
Citroen,C5 Aircross [2021-2022],Feel,2021,"Automatic (TC) - 8 Gears, Paddle Shift, Sport Mode",SUV,Diesel,First,"63,000",,3000000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/citroen-c5/jcerzrcm/
Honda,City 4th Generation,V Petrol [2019-2020],2019,Manual - 5 Gears,Sedan,Petrol,First,"68,400",TN02BQ8461,863505,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-city/80bxbj1l/
Honda,Jazz [2015-2018],SV Petrol,2017,Manual - 5 Gears,Hatchback,Petrol,Third,"21,480",TN14J6356,464000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-jazz/c5bc46db2ebe4006b861dcff9eb0e42a/
Honda,All New City [2020-2023],ZX CVT Petrol,2020,"Automatic (CVT) - CVT Gears, Paddle Shift, Sport Mode",Sedan,Petrol,First,"21,000",TN37DV8488,1300000,MISSING,No Insurance,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-city/9v97vxed/
Toyota,Fortuner,4X4 AT 2.8 Diesel,2023,"Automatic (TC) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Diesel,First,"25,000",,4400000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/toyota-fortuner/ide0avcr/
Toyota,Innova Crysta [2016-2020],2.8 ZX AT 7 STR [2016-2020],2018,"Automatic - 6 Gears, Manual Override, Sport Mode",SUV,Diesel,First,"57,000",,2400000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/toyota-innova-crysta/h6ix022f/
Maruti Suzuki,Celerio [2014-2017],VXi AMT,2018,Automatic - 5 Gears,Hatchback,Petrol,First,"1,18,167",TN100000,463000,MISSING,Third Party,MISSING,Chennai,06/15/2018 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/maruti-suzuki-celerio/a3ecace48b174a98a352a41ea253f7ce/
Nissan,Magnite,XV Premium [2020],2021,Manual - 5 Gears,Compact SUV,Petrol,First,"47,660",TN87C4284,713000,MISSING,,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/nissan-magnite/d8e5b9dbd8ac45c3b09c223c5e5660dd/
Kia,Carnival [2020-2023],Limousine Plus 7 STR,2021,"Automatic (TC) - 8 Gears, Manual Override",MUV,Diesel,First,"49,000",TN02CE1234,3400000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/kia-carnival/1tqiahvw/
Toyota,Fortuner,4X2 AT 2.8 Diesel,2021,"Automatic (TC) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",SUV,Diesel,First,"50,000",TN07CY8199,3700000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/toyota-fortuner/kty3t6dj/
BMW,7 Series [2016-2019],730Ld DPE Signature,2019,"Automatic - 8 Gears, Paddle Shift",Sedan,Diesel,First,"36,000",TN00XX0000,8300000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/bmw-7-series/a501k85e/
BMW,M5 [2018-2021],Competition,2020,"Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",Sedan,Petrol,First,"18,000",TN00XX0000,14500000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/bmw-m5/1qr48kuw/
Porsche,Macan [2019-2021],S [2019-2020],2019,"Automatic - 7 Gears, Paddle Shift, Sport Mode",SUV,Petrol,First,"75,000",TN18BC7777,6500000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/porsche-macan/23qabs9p/
Land Rover,Range Rover [2010-2012],5.0 Supercharged V8 Petrol,2016,Automatic - 8 Gears,SUV,Petrol,First,"45,000",TN01BB1929,8800000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/land-rover-range-rover/78vpvju3/
Mercedes-Benz,GLC [2016-2019],43 AMG,2017,"Automatic - 9 Gears, Paddle Shift, Sport Mode",SUV,Petrol,Second,"53,000",TN01BP2277,4300000,MISSING,Third Party,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/mercedes-benz-glc/cod261xv/
Honda,WR-V [2017-2020],Exclusive Edition Petrol,2018,Manual - 5 Gears,SUV,Petrol,First,"40,000",TN22DL4455,750000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/honda-wr-v/fm18stn2/
BMW,3 Series Gran Limousine [2021-2023],330Li M Sport First Edition,2021,"Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",Sedan,Petrol,First,"38,000",TN00XX000,4900000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/bmw-3-series-gran-limousine/241uy6mh/
BMW,3 Series [2016-2019],320d Sport Line [2016-2018],2017,"Automatic - 8 Gears, Manual Override, Sport Mode",Sedan,Diesel,First,"69,000",TN20ROUTE,2600000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/bmw-3-series/erqw7uno/
Lexus,ES,300h Luxury,2022,"Automatic (e-CVT) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",Sedan,Hybrid (Electric + Petrol),First,"8,000",TN00XXXXX,6500000,MISSING,Comprehensive,MISSING,Chennai,01/01/0001 00:00:00,MISSING,https://www.carwale.com/used-cars/chennai/lexus-es/eto7gnpj/
